Timestamps(ms),AccelX,AccelY,AccelZ
194848,-0.2729,1.3958,10.9367
194886,-0.3089,1.3886,10.9463
194924,-0.3328,1.3958,10.8888
194962,-0.3519,1.3360,10.8577
195000,-0.3759,1.3862,10.8074
195130,-0.3304,1.3479,10.9295
195169,-0.2993,1.4150,10.9535
195207,-0.3472,1.4054,10.8769
195245,-0.2897,1.3384,10.9774
195283,-0.3711,1.3815,10.9822
195321,-0.3136,1.3767,10.9200
195447,-0.3112,1.3647,10.9822
195486,-0.3376,1.4054,10.9080
195524,-0.2873,1.3120,10.9583
195563,-0.2993,1.3743,10.8984
195601,-0.3543,1.3647,10.9487
195639,-0.3232,1.4269,10.9750
195734,-0.3160,1.3743,10.9487
195773,-0.3496,1.3479,10.9439
195811,-0.2921,1.3503,10.9343
195849,-0.2753,1.3910,10.8984
195887,-0.3591,1.4102,10.8936
195926,-0.3472,1.4126,10.9822
195964,-0.3184,1.3336,10.8457
196093,-0.2634,1.3503,10.9750
196132,-0.3208,1.3910,10.9176
196170,-0.3376,1.4102,10.9702
196208,-0.3232,1.4102,10.9415
196246,-0.3615,1.4030,10.9415
196284,-0.2729,1.3575,11.0181
196322,-0.3208,1.2881,10.9152
196463,-0.3304,1.3815,10.9200
196502,-0.2873,1.4078,10.8745
196540,-0.2945,1.4222,10.9271
196578,-0.3376,1.4030,10.9319
196616,-0.3184,1.3767,10.9630
196654,-0.4094,1.3838,10.9415
196794,-0.3304,1.3886,10.9295
196833,-0.3496,1.4533,10.9080
196872,-0.3759,1.3455,10.9607
196910,-0.3424,1.3527,10.8601
196948,-0.3160,1.3719,10.8673
196986,-0.2562,1.3599,10.9894
197123,-0.3112,1.3886,10.8577
197162,-0.3232,1.3982,10.9319
197200,-0.2562,1.3551,10.9247
197238,-0.2993,1.3575,10.9104
197277,-0.2945,1.3455,10.9918
197315,-0.3472,1.4126,11.0157
197455,-0.2634,1.3671,10.9918
197494,-0.2538,1.3862,10.8936
197532,-0.2849,1.3384,10.8984
197570,-0.3711,1.4102,10.8338
197608,-0.3017,1.3360,10.8769
197646,-0.2849,1.3815,10.9295
197752,-0.2873,1.3719,10.8984
197791,-0.3304,1.4246,10.8936
197830,-0.3232,1.4006,10.9439
197868,-0.2849,1.3886,10.9415
197906,-0.3136,1.4222,10.9271
197944,-0.3400,1.3623,10.9200
197982,-0.3160,1.4485,10.9415
198120,-0.2777,1.4102,10.9152
198159,-0.3448,1.3958,10.9343
198197,-0.3376,1.3671,10.9583
198235,-0.3017,1.3838,10.9056
198273,-0.3376,1.4222,10.8625
198311,-0.2993,1.3862,10.9343
198448,-0.3376,1.3216,11.0277
198487,-0.2801,1.3767,10.9630
198525,-0.3567,1.4341,10.9511
198564,-0.3065,1.4389,10.9247
198602,-0.2825,1.4006,11.0133
198640,-0.3280,1.3503,10.9223
198777,-0.4022,1.3719,10.9152
198816,-0.3376,1.4222,10.9463
198854,-0.2777,1.4054,10.9271
198892,-0.3567,1.3838,10.9894
198930,-0.3065,1.3575,10.9654
198969,-0.3065,1.3838,10.9439
199106,-0.2873,1.3886,10.9008
199145,-0.3136,1.3886,10.9032
199183,-0.3496,1.3767,10.9367
199221,-0.3208,1.4317,10.8793
199259,-0.3184,1.3695,10.9152
199297,-0.2753,1.4030,10.9463
199336,-0.3184,1.3958,10.9511
199461,-0.3256,1.3958,11.0133
199500,-0.2658,1.3144,10.9726
199539,-0.3280,1.3336,10.8721
199577,-0.3663,1.3958,10.9822
199615,-0.3256,1.4246,10.8649
199653,-0.3711,1.4102,10.9008
199786,-0.3448,1.3264,10.9846
199825,-0.3328,1.3815,10.8290
199864,-0.3472,1.4102,10.8864
199902,-0.3783,1.3886,10.9583
199940,-0.2682,1.3815,10.8745
199978,-0.3328,1.4126,10.8625
200084,-0.3304,1.3503,10.9367
200123,-0.3280,1.3360,10.8649
200161,-0.3328,1.3791,10.8673
200199,-0.3065,1.4413,10.9176
200238,-0.2969,1.4126,10.9200
200276,-0.3304,1.3815,11.0732
200314,-0.2705,1.3886,10.8457
200456,-0.3136,1.4341,10.8721
200495,-0.2849,1.3838,10.9990
200533,-0.3136,1.3862,10.9056
200571,-0.3256,1.3934,10.9176
200609,-0.3136,1.3096,11.0085
200648,-0.3136,1.3958,10.9774
200788,-0.3280,1.3527,10.9319
200827,-0.3065,1.2977,10.8386
200865,-0.3304,1.4293,10.9032
200903,-0.3184,1.3455,10.9391
200941,-0.3711,1.3791,10.8505
200979,-0.2705,1.3815,10.9630
201119,-0.3041,1.3910,10.8697
201158,-0.3591,1.4030,10.8745
201197,-0.2897,1.3551,10.8601
201235,-0.3424,1.3958,10.9511
201273,-0.3017,1.4748,10.8386
201311,-0.3400,1.3431,10.9654
201448,-0.3089,1.3743,11.0061
201487,-0.3543,1.4413,10.9104
201525,-0.2969,1.4006,10.9487
201563,-0.2442,1.3886,11.0181
201602,-0.2849,1.3384,10.9104
201640,-0.3232,1.4054,10.8912
201777,-0.3711,1.3838,10.9607
201816,0.0718,1.3910,10.2735
201854,-0.4262,1.4581,12.0285
201892,-0.3160,1.8938,9.2919
201930,-0.3783,1.3910,10.7356
201968,-0.2562,1.3527,11.0588
202077,-0.3184,1.4126,10.7571
202116,-0.3041,1.2977,10.9918
202155,-0.3017,1.3312,11.0085
202193,-0.3208,1.3958,10.9080
202232,-0.3041,1.4198,10.9750
202270,-0.2490,1.4485,10.9176
202308,-0.3017,1.3599,10.9583
202346,-0.2969,1.4054,10.9583
202484,-0.2538,1.3599,10.9559
202523,-0.2849,1.4102,10.9702
202562,-0.3950,1.3862,10.9271
202600,-0.3184,1.3455,10.9439
202639,-0.3160,1.4078,10.9702
202677,-0.2945,1.3408,10.9966
202814,-0.3256,1.3599,10.8577
202853,-0.3089,1.3479,10.8098
202892,-0.3232,1.4030,10.8769
202930,-0.3112,1.4126,10.9870
202968,-0.2993,1.3551,10.9630
203006,-0.3160,1.4222,10.9367
203142,-0.3136,1.4389,10.9415
203181,-0.3304,1.3791,10.9223
203220,-0.2825,1.3336,10.9487
203259,-0.3208,1.3431,10.8936
203298,-0.2921,1.4078,10.9918
203336,-0.3376,1.4796,10.9630
203476,-0.2490,1.5179,11.0061
203515,-0.3089,1.4222,10.8386
203554,-0.3208,1.4054,10.9894
203593,-0.2873,1.3240,10.9726
203632,-0.3591,1.3838,10.9942
203670,-0.3065,1.3551,10.8745
203810,-0.2921,1.3767,10.9152
203849,-0.2993,1.3695,11.0349
203888,-0.3304,1.3886,10.9487
203927,-0.3136,1.3910,10.9056
203966,-0.3543,1.3815,10.9702
204005,-0.2945,1.3575,10.9391
204141,-0.2777,1.3575,10.9678
204180,-0.3424,1.3862,10.9056
204219,-0.2562,1.3455,10.9056
204257,-0.2801,1.3719,10.9008
204295,-0.3136,1.4030,10.9200
204334,-0.2705,1.4174,10.9247
204440,-0.2849,1.3815,10.9487
204479,-0.2921,1.3838,10.7931
204518,-0.3089,1.4700,10.9654
204557,-0.3496,1.3982,10.9726
204596,-0.3472,1.4317,10.9894
204634,-0.2346,1.4006,11.0445
204672,-0.2729,1.4030,10.8912
204797,-0.2682,1.4054,10.9559
204836,-0.2634,1.3791,10.9200
204875,-0.3591,1.4174,10.9200
204914,-0.3352,1.3695,10.9032
204952,-0.3256,1.3623,10.8960
204991,-0.3759,1.3767,10.9032
205131,-0.3017,1.3431,10.8721
205170,-0.3352,1.3719,11.0038
205209,-0.2897,1.4246,10.9152
205248,-0.3089,1.3791,11.0205
205286,-0.2777,1.4293,10.9080
205325,-0.3136,1.3743,10.9271
205363,-0.2418,1.3001,10.9367
205499,-0.3424,1.3647,10.8793
205538,-0.3065,1.4006,10.8793
205577,-0.3017,1.3910,10.9295
205615,-0.3400,1.3767,10.8936
205654,-0.2897,1.3982,10.8769
205692,-0.3663,1.3934,10.8960
205826,-0.2897,1.4222,10.8912
205865,-0.3496,1.4030,10.9200
205904,-0.3256,1.4150,10.9607
205943,-0.3232,1.4150,10.8649
205982,-0.3543,1.4078,10.9487
206020,-0.3424,1.4341,10.8673
206158,-0.3089,1.3815,10.9678
206197,-0.3160,1.4150,10.8840
206236,-0.3208,1.3360,10.9559
206275,-0.2945,1.3527,10.8840
206314,-0.2921,1.4030,10.9200
206353,-0.3136,1.4006,10.9391
206459,-0.3041,1.4030,10.9630
206498,-0.3472,1.3216,10.9415
206537,-0.3136,1.3719,10.9559
206576,-0.2897,1.3264,10.8433
206615,-0.2993,1.3551,10.9702
206654,-0.2682,1.3838,10.9319
206693,-0.3089,1.3815,10.8457
206834,-0.3496,1.4341,10.9535
206873,-0.3448,1.4796,10.9870
206912,-0.2993,1.4102,10.9487
206951,-0.3400,1.3719,10.9726
206990,-0.3017,1.4030,10.8793
207029,-0.2945,1.3791,10.9918
207166,-0.2466,1.3791,10.9654
207205,-0.3065,1.4293,10.9176
207244,-0.3041,1.3671,10.9894
207283,-0.3017,1.3934,10.9223
207322,-0.2993,1.3886,10.9559
207361,-0.2945,1.4126,10.9798
207507,-0.2921,1.3767,10.9487
207546,-0.2538,1.3575,10.9559
207585,-0.2418,1.3838,10.9247
207624,-0.3208,1.3791,10.8840
207663,-0.2945,1.3647,10.9295
207806,-0.2682,1.3431,10.9247
207845,-0.2897,1.4126,10.8601
207884,-0.2801,1.3527,10.9966
207923,-0.3256,1.3862,10.9200
207962,-0.3112,1.3719,10.8673
208001,-0.3519,1.3982,10.9702
208115,-0.2921,1.4222,10.9415
208154,-0.2993,1.4198,10.8888
208193,-0.3136,1.3862,10.9798
208232,-0.2825,1.4317,11.0133
208271,-0.2945,1.3934,10.8936
208310,-0.3519,1.3862,10.9223
208452,-0.3280,1.3216,10.9678
208491,-0.3136,1.3982,10.9080
208530,-0.2610,1.3623,10.9654
208569,-0.2945,1.3647,11.0085
208608,-0.2801,1.3599,10.9247
208750,-0.2610,1.4150,10.9104
208789,-0.3160,1.3767,10.8936
208828,-0.2993,1.3958,10.9152
208867,-0.3376,1.3647,10.9702
208906,-0.3184,1.4174,10.9415
209047,-0.3136,1.4174,10.9966
209086,-0.3184,1.3958,11.0061
209125,-0.3017,1.4198,10.9271
209164,-0.2873,1.4389,10.9487
209203,-0.3232,1.3575,11.0205
209242,-0.3591,1.4413,10.8984
209354,-0.3424,1.3671,10.9990
209394,-0.3328,1.3455,10.8840
209433,-0.3998,1.4676,10.8840
209472,-0.3256,1.3312,11.0684
209511,-0.2801,1.4006,10.9607
209550,-0.3184,1.4437,10.9774
209690,-0.3304,1.3001,10.8625
209729,-0.3160,1.3072,11.0445
209768,-0.3017,1.4389,10.7452
209807,-0.3304,1.2929,10.9176
209846,-0.2993,1.4006,11.0109
209885,-0.3304,1.3719,10.9367
210017,-0.2777,1.4102,10.9774
210056,-0.3663,1.3264,10.9918
210095,-0.3400,1.3431,10.9056
210134,-0.3400,1.4820,10.9702
210173,-0.2945,1.3838,10.9630
210319,-0.3136,1.4006,10.9008
210358,-0.3017,1.3408,10.9966
210397,-0.3352,1.4078,10.9128
210436,-0.3136,1.4724,10.9367
210475,-0.3184,1.4389,10.9200
210585,-0.2945,1.4317,10.7500
210624,-0.3304,1.3958,11.0708
210663,-0.3160,1.4054,10.8505
210702,-0.3017,1.3767,10.8266
210741,-0.3711,1.3695,10.9487
210780,-0.3256,1.4317,10.9247
210921,-0.3639,1.3791,10.9439
210960,-0.3328,1.4222,10.8697
210999,-0.3328,1.3743,10.8984
211038,-0.2993,1.4150,10.9798
211077,-0.2538,1.4054,10.8697
211116,-0.3041,1.3599,10.9391
211255,-0.3041,1.3431,10.8769
211294,-0.2729,1.3288,10.9702
211333,-0.3089,1.3862,10.9487
211372,-0.3017,1.4772,10.9487
211411,-0.3591,1.3695,10.9295
211554,-0.2705,1.3431,10.9367
211593,-0.3160,1.3862,10.9367
211632,-0.3496,1.3719,10.8960
211671,-0.2682,1.3384,11.0636
211710,-0.2777,1.3767,10.9487
211823,-0.3065,1.3647,10.9846
211862,-0.2993,1.4365,10.9104
211901,-0.3160,1.4365,10.9678
211940,-0.2921,1.4150,10.9032
211979,-0.2921,1.4629,10.9918
212018,-0.3543,1.3838,10.9152
212057,-0.3136,1.3240,10.9247
212198,-0.3328,1.4413,10.9008
212237,-0.3184,1.4365,10.8793
212276,-0.2705,1.4150,10.8601
212315,-0.3280,1.3647,10.9128
212354,-0.3304,1.3623,10.9319
212497,-0.2442,1.4150,10.9056
212536,-0.3567,1.4054,10.9415
212575,-0.2921,1.4461,10.9583
212614,-0.3136,1.3767,10.9535
212653,-0.2849,1.4006,10.9032
212794,-0.3400,1.4461,10.9702
212834,-0.3304,1.3862,10.9463
212873,-0.3591,1.4150,11.0349
212912,-0.2849,1.4078,10.9439
212951,-0.2634,1.3575,10.9391
212990,-0.3017,1.4006,10.9415
213137,-0.2801,1.4198,10.9247
213176,-0.3352,1.3767,10.8793
213215,-0.3112,1.3838,10.9774
213254,-0.3376,1.3695,10.9176
213293,-0.2921,1.4126,10.9032
213403,-0.2610,1.4150,10.8266
213443,-0.2897,1.3767,10.9271
213482,-0.2825,1.4246,10.9343
213521,-0.2418,1.3910,10.9080
213560,-0.2418,1.3767,10.8984
213599,-0.2729,1.4078,10.9511
213744,-0.2801,1.4485,10.9439
213783,-0.2993,1.3360,10.9822
213822,-0.3232,1.3336,10.9511
213861,-0.2682,1.4078,10.9822
213900,-0.3041,1.3623,10.9295
213939,-0.3184,1.3791,10.8481
214082,-0.2921,1.3791,10.9535
214121,-0.3615,1.3743,11.0038
214160,-0.3208,1.3934,10.9535
214199,-0.3304,1.4413,10.8745
214238,-0.3280,1.4222,10.9104
214376,-0.2945,1.3719,10.9463
214416,-0.3136,1.3791,10.9056
214455,-0.3807,1.3647,10.9247
214494,-0.2753,1.4222,10.9343
214534,-0.2897,1.3671,10.9104
214573,-0.3089,1.3408,11.0085
214682,-0.2418,1.3934,10.9415
214721,-0.2825,1.3815,10.9008
214760,-0.2993,1.3695,10.9463
214799,-0.3232,1.3503,10.9678
214838,-0.3041,1.3862,10.9176
214877,-0.2610,1.3575,11.0181
215008,-0.3400,1.4126,11.0181
215047,-0.3615,1.3551,11.0923
215086,-0.3304,1.4078,10.9104
215125,-0.3041,1.4198,10.9415
215164,-0.3496,1.3862,10.9463
215310,-0.3280,1.3312,10.9319
215349,-0.3926,1.4054,10.9583
215388,-0.2993,1.4533,10.7739
215427,-0.3136,1.2905,11.0540
215466,-0.2825,1.3647,10.8864
215612,-0.3519,1.4533,10.8960
215651,-0.2801,1.3647,10.9583
215690,-0.2705,1.4054,10.9535
215729,-0.3376,1.3264,10.8840
215768,-0.3448,1.4222,10.9295
215808,-0.2993,1.3431,10.9583
215921,-0.3184,1.4246,10.9487
215961,-0.2873,1.3575,10.8409
216000,-0.3376,1.3791,10.8625
216039,-0.2993,1.4174,10.9271
216078,-0.3400,1.4198,10.9391
216117,-0.2849,1.3862,10.8912
216258,-0.3831,1.3910,10.8577
216298,-0.3472,1.3527,11.0181
216338,-0.2705,1.3264,10.8457
216377,-0.3065,1.3767,10.8793
216416,-0.3256,1.3791,10.9463
216455,-0.2490,1.3575,10.9678
216595,-0.3998,1.4461,11.0229
216635,-0.3663,1.3384,11.0445
216674,-0.3328,1.4030,10.8984
216713,-0.3041,1.3024,10.9583
216753,-0.2921,1.3647,10.8170
216896,-0.3328,1.3838,10.9343
216936,-0.2873,1.4054,10.9247
216975,-0.3448,1.4126,10.8936
217014,-0.3807,1.3886,10.9176
217053,-0.3017,1.3982,10.9032
217199,-0.3232,1.3838,10.9774
217239,-0.2801,1.3791,10.8433
217279,-0.2682,1.3575,11.0014
217318,-0.2849,1.3575,10.9846
217357,-0.3065,1.3838,10.9080
217470,-0.2945,1.3958,10.8864
217510,-0.2945,1.3503,10.8864
217549,-0.3136,1.4102,10.9247
217588,-0.3519,1.3838,10.9822
217627,-0.3184,1.3886,10.8745
217666,-0.3280,1.4078,10.9319
217803,-0.2251,1.3575,11.0253
217843,-0.3424,1.4078,10.9104
217882,-0.3304,1.3695,10.8936
217921,-0.3136,1.5203,10.6734
217960,-0.3615,1.3575,11.0660
217999,-0.3232,1.4581,10.7715
218038,-0.2993,1.3647,10.9654
218185,-0.2634,1.3958,10.8481
218225,-0.3400,1.4102,10.9152
218264,-0.2849,1.3719,10.9319
218303,-0.3184,1.3719,10.9726
218342,-0.2801,1.3647,10.9607
218488,-0.2849,1.3982,11.1043
218528,-0.3041,1.3815,10.8242
218567,-0.2921,1.3838,10.9774
218607,-0.3974,1.4700,10.9152
218646,-0.3280,1.4317,10.9104
218760,-0.3112,1.4198,10.8816
218800,-0.3208,1.4030,10.8457
218839,-0.3065,1.3431,10.8936
218878,-0.2777,1.3455,10.8816
218917,-0.3352,1.3838,10.9032
218956,-0.3041,1.3815,10.9343
219102,-0.3184,1.3695,10.9798
219141,-0.3184,1.3671,10.8601
219180,-0.2993,1.3647,10.8721
219219,-0.3304,1.4485,10.8936
219258,-0.3232,1.3767,10.8362
219401,-0.3280,1.4126,10.9247
219441,-0.2418,1.4341,11.0181
219480,-0.2897,1.4341,10.9894
219519,-0.2753,1.3838,10.9583
219559,-0.3448,1.4174,10.8769
219699,-0.3567,1.5012,11.0181
219739,-0.3065,1.3431,11.1282
219778,-0.3280,1.4293,10.7571
219817,-0.2969,1.3336,11.0468
219856,-0.3065,1.3838,10.7715
219895,-0.3472,1.4246,10.8769
219934,-0.2801,1.3455,10.9654
220069,-0.3352,1.3982,10.8888
220109,-0.2873,1.3719,10.9295
220148,-0.3496,1.3958,10.9918
220187,-0.3400,1.4078,11.0157
220226,-0.3256,1.3408,10.9104
220335,-0.3352,1.3743,10.9295
220375,-0.3041,1.3288,10.9200
220414,-0.3352,1.4222,10.9630
220454,-0.3184,1.3575,10.8888
220493,-0.2969,1.3791,11.0349
220532,-0.3280,1.3455,10.8218
220674,-0.3089,1.4293,10.9104
220714,-0.3041,1.3838,10.9463
220753,-0.2634,1.4054,10.8362
220792,-0.2777,1.3767,10.9032
220832,-0.3472,1.3384,10.9798
220974,-0.2969,1.4246,10.9200
221014,-0.3328,1.4174,10.9200
221053,-0.2825,1.4030,10.9200
221092,-0.3567,1.3886,10.9846
221131,-0.3591,1.4293,10.9080
221269,-0.3017,1.3575,10.9056
221309,-0.3041,1.4102,11.0061
221348,-0.2562,1.3958,10.9607
221388,-0.2849,1.4054,11.0061
221427,-0.3496,1.4485,10.9511
221466,-0.3184,1.3264,10.8864
221608,-0.3136,1.3743,10.8816
221648,-0.2634,1.4078,10.9104
221687,-0.3543,1.3551,10.8745
221726,-0.3208,1.3455,10.9654
221765,-0.3400,1.4365,10.9750
221878,-0.2921,1.4174,10.9319
221918,-0.3208,1.3958,10.9295
221957,-0.3735,1.4940,10.9511
221996,-0.2753,1.4150,10.8649
222035,-0.2514,1.3791,10.9032
222074,-0.2849,1.3479,10.9630
222113,-0.3136,1.3312,10.8864
222255,-0.3232,1.4341,10.9654
222294,-0.2610,1.4150,10.9032
222333,-0.3639,1.4174,10.9367
222372,-0.2610,1.3360,10.8816
222411,-0.2705,1.4030,10.9630
222553,-0.3184,1.3599,10.8912
222593,-0.3304,1.4246,10.9774
222632,-0.3280,1.3623,10.9415
222671,-0.2753,1.4461,10.9678
222711,-0.3184,1.4006,11.0540
222821,-0.3184,1.3431,10.9367
222861,-0.2825,1.4653,10.9104
222900,-0.2945,1.3743,10.9894
222939,-0.3065,1.4006,10.9463
222978,-0.3160,1.3216,10.9535
223017,-0.2945,1.3934,10.9032
223155,-0.2945,1.4317,10.9846
223194,-0.3065,1.3312,10.8793
223233,-0.3472,1.4126,10.9607
223272,-0.3472,1.3671,10.8386
223311,-0.2873,1.3408,10.9367
223350,-0.2873,1.4964,10.8912
223493,-0.2945,1.3312,10.9223
223533,-0.2753,1.4533,10.8888
223572,-0.3089,1.3384,10.9367
223611,-0.3424,1.3886,10.9391
223651,-0.2873,1.3815,10.9152
223795,-0.2921,1.3958,10.9774
223835,-0.2777,1.4150,10.9200
223874,-0.3304,1.3551,10.9630
223913,-0.3567,1.3599,10.9056
223952,-0.2801,1.3862,10.9247
223991,-0.3112,1.3886,10.8098
224134,-0.3376,1.4102,10.8553
224173,-0.2921,1.3695,10.9942
224212,-0.3903,1.3743,10.9535
224251,-0.3567,1.4030,10.9176
224290,-0.3184,1.3838,10.9774
224401,-0.2849,1.2761,10.9415
224441,-0.2873,1.3982,10.8601
224480,-0.2969,1.3743,10.9511
224522,-0.3208,1.4150,11.0445
224562,-0.3160,1.3934,10.9774
224703,-0.3041,1.4054,10.9271
224741,-0.3112,1.3982,10.9726
224779,-0.2993,1.4198,10.8960
224817,-0.3089,1.3192,10.9152
224855,-0.3376,1.3838,10.9535
224983,-0.2849,1.3767,10.9008
225021,-0.3136,1.3384,10.8888
225059,-0.3089,1.4413,10.9607
225097,-0.2514,1.4078,10.9319
225135,-0.2993,1.4222,10.9319
225173,-0.2658,1.3767,10.9918
225318,-0.2801,1.3336,10.9583
225356,-0.2921,1.3862,10.9607
225394,-0.2801,1.3815,10.9870
225432,-0.3304,1.4078,10.9463
225470,-0.3256,1.3479,10.9487
225614,-0.2610,1.4341,10.9463
225652,-0.3448,1.3767,10.9487
225690,-0.2514,1.3455,10.9750
225728,-0.2993,1.4150,10.9295
225766,-0.3208,1.4509,10.9200
225804,-0.2682,1.3527,10.9487
225914,-0.3160,1.4198,10.8505
225952,-0.2705,1.3719,10.9391
225990,-0.3208,1.4246,10.9008
226028,-0.2873,1.4198,10.8601
226066,-0.2969,1.3791,10.9678
226104,-0.3639,1.4222,10.9583
226249,-0.3519,1.3503,10.9176
226288,-0.3089,1.4246,10.9678
226326,-0.3280,1.3934,10.9271
226365,-0.3424,1.4054,10.9654
226403,-0.3352,1.4006,10.9439
226539,-0.2993,1.3647,10.9702
226578,-0.3376,1.4724,10.9415
226616,-0.2634,1.3910,10.8888
226654,-0.3041,1.3838,10.8649
226692,-0.2873,1.3791,10.8553
226730,-0.3065,1.4222,10.8721
226872,-0.3304,1.4126,10.9056
226911,-0.3232,1.4054,10.9439
226949,-0.3687,1.3862,10.9080
226987,-0.2658,1.3910,10.9319
227025,-0.3232,1.4102,10.9200
227133,-0.2897,1.4485,10.8984
227172,-0.2849,1.3958,10.8529
227210,-0.2801,1.3647,10.9367
227248,-0.2490,1.3575,10.8481
227286,-0.2634,1.3958,10.8888
227324,-0.3160,1.3455,10.9918
227465,-0.2849,1.3408,10.9319
227504,-0.3376,1.3671,10.8936
227542,-0.3400,1.3862,10.9391
227580,-0.3280,1.3743,10.8984
227618,-0.2945,1.3767,10.9439
227760,-0.2945,1.3767,10.8673
227799,-0.3424,1.4341,10.9271
227837,-0.3280,1.3192,10.9439
227875,-0.2777,1.4557,10.9798
227913,-0.2466,1.3623,10.8816
227951,-0.2825,1.3575,10.9678
228096,-0.2514,1.4365,10.9080
228135,-0.3112,1.4246,10.8936
228173,-0.3136,1.3767,10.9343
228211,-0.3160,1.4269,10.8936
228249,-0.3184,1.4102,10.8673
228357,-0.2274,1.3719,10.9152
228396,-0.3184,1.3623,10.9152
228434,-0.2945,1.3527,10.9774
228472,-0.3711,1.3767,10.8984
228510,-0.2658,1.3815,10.9798
228548,-0.3256,1.4269,10.9415
228688,-0.3256,1.3503,10.9295
228727,-0.3328,1.3838,10.9439
228765,-0.2993,1.4102,10.9176
228803,-0.3759,1.3910,10.9104
228841,-0.3184,1.3599,10.9463
228879,-0.2969,1.3910,10.8960
229026,-0.2945,1.4246,10.8912
229065,-0.3304,1.4246,11.0109
229104,-0.3089,1.3934,10.9487
229142,-0.3112,1.4030,10.9774
229180,-0.2705,1.4006,10.9678
229321,-0.2705,1.3503,10.9295
229360,-0.3160,1.4198,10.9152
229398,-0.3448,1.4317,10.9223
229436,-0.3232,1.4174,10.9223
229474,-0.3543,1.4102,10.9128
229617,-0.2705,1.4844,10.7883
229656,-0.3543,1.3815,11.0349
229694,-0.3136,1.3647,10.7308
229732,-0.3017,1.3192,10.9271
229770,-0.3280,1.3743,10.8697
229808,-0.2993,1.4222,10.9319
229906,-0.3184,1.3671,10.8745
229945,-0.3065,1.3767,10.8793
229984,-0.3328,1.3695,10.8936
230022,-0.3543,1.4006,10.9415
230060,-0.2562,1.3791,10.9176
230098,-0.3232,1.4413,10.9200
230241,-0.2945,1.4293,10.8625
230280,-0.3591,1.3551,10.9630
230318,-0.2921,1.4533,10.9008
230356,-0.3687,1.3431,10.9104
230395,-0.3280,1.3288,11.0588
230532,-0.2849,1.3838,10.8984
230571,-0.2658,1.4222,10.8984
230609,-0.2610,1.3695,10.9535
230647,-0.2825,1.4102,10.9894
230685,-0.3065,1.3934,10.9391
230723,-0.3112,1.4341,11.0014
230837,-0.3543,1.3503,10.9942
230875,-0.2705,1.4102,10.9295
230913,-0.3615,1.4605,10.9487
230951,-0.2945,1.3623,10.8529
230989,-0.3424,1.3671,10.8601
231100,-0.3711,1.3743,10.9511
231139,-0.3328,1.4150,11.0085
231177,-0.3160,1.4676,10.9487
231215,-0.3304,1.4006,10.9200
231254,-0.3304,1.3982,10.9223
231292,-0.3089,1.3862,10.8984
231434,-0.3065,1.4222,10.9128
231473,-0.2921,1.3791,11.0828
231511,-0.3448,1.3551,10.9176
231549,-0.3232,1.3575,10.9487
231587,-0.2969,1.3767,11.0157
231626,-0.2897,1.4198,10.7643
231767,-0.3041,1.4461,10.9080
231806,-0.2777,1.4126,10.9200
231844,-0.2921,1.3982,10.9319
231882,-0.2849,1.4222,10.9032
231920,-0.2897,1.3910,10.8936
232064,-0.3041,1.3384,10.9032
232103,-0.3184,1.4102,10.9870
232141,-0.3256,1.3551,10.9128
232180,-0.3232,1.3815,10.9726
232218,-0.3017,1.3815,10.8864
232326,-0.3160,1.3958,10.9415
232365,-0.3567,1.3838,10.9702
232403,-0.3519,1.3384,10.9774
232441,-0.2921,1.3623,10.9774
232479,-0.3448,1.3312,10.8697
232517,-0.3041,1.3886,10.9200
232654,-0.3041,1.3336,10.9583
232693,-0.3160,1.3910,10.8936
232731,-0.2873,1.3288,10.8984
232769,-0.2610,1.4341,10.9152
232807,-0.3591,1.3815,10.9702
232845,-0.3184,1.3671,10.9343
232984,-0.3017,1.4222,10.9535
233023,-0.2490,1.4485,10.9128
233061,-0.3208,1.3862,10.9511
233100,-0.2849,1.3958,11.0133
233138,-0.2825,1.4341,10.8194
233280,-0.3400,1.3982,10.9152
233319,-0.2514,1.3599,10.9295
233357,-0.2993,1.3958,10.9247
233395,-0.2993,1.3647,10.9080
233433,-0.2490,1.3862,10.8745
233471,-0.3041,1.4365,10.9654
233617,-0.3112,1.4126,10.9176
233656,-0.3519,1.3862,10.9343
233694,-0.2993,1.4198,10.8793
233732,-0.2897,1.3384,10.9152
233770,-0.3376,1.3695,10.9343
233880,-0.2753,1.3838,10.9032
233919,-0.3256,1.4653,11.0133
233957,-0.3831,1.3934,10.8936
233996,-0.2945,1.4126,10.8912
234034,-0.3376,1.3527,10.8745
234072,-0.3424,1.3479,10.9654
234215,-0.2442,1.4150,10.9559
234254,-0.3184,1.3288,10.9583
234292,-0.2969,1.3336,10.9032
234330,-0.2562,1.4078,10.9367
234368,-0.3304,1.3575,10.9535
234505,-0.3424,1.3384,10.8864
234544,-0.3400,1.3431,10.9630
234582,-0.3591,1.3862,10.9678
234620,-0.2610,1.4461,10.9918
234658,-0.3208,1.4054,10.9774
234696,-0.3208,1.3910,10.9295
234827,-0.3543,1.4126,10.9535
234866,-0.3759,1.4269,10.9271
234905,-0.3017,1.4006,10.9583
234943,-0.2945,1.4246,10.9702
234981,-0.2825,1.3743,10.9607
235093,-0.3400,1.3623,10.9630
235132,-0.3065,1.3767,10.9918
235170,-0.3136,1.3910,10.9798
235208,-0.3208,1.3479,10.9798
235246,-0.2777,1.4150,10.8793
